Diversity,Representative,Uncertainty,Uncertainty_Diversity,accuracy
0.6656170565443207,0.01332376772995335,1.9250014022111444,0.019886532040639733,0.9333748125143757
0.020036388610882323,3.4008518622604846,6.178128701291309,0.7399812350169059,0.9188353146419216
0.31650842416247005,5.148672253679771,1.531130138834398,0.1446432564665068,0.9250245001501742
0.3335770031450248,0.013457867855612406,0.6590873541001652,0.09118937151525945,0.956194394939903
0.6491491977573531,1.685951953173261,1.4275374104891858,0.018819703513887173,0.9290928564447478
0.10473472730808886,3.1697609470552788,0.9478736532245513,0.06170959495003906,0.9135257517219926
0.20816560729860137,1.116808838014782,0.8097819295642361,0.3002377220945067,0.93772245264155
0.5542306183342655,0.7589969660003314,0.34843844293017934,0.13207826429290162,0.9543775502372869
0.09123087622038661,0.8061830600727307,11.009194038301109,0.9806950956108809,0.9101196130529664
0.1543023348954735,4.072141198730359,1.1562164475233343,0.10971412828569596,0.919460774719545
0.24510917284745332,0.7315285013797602,0.7420944701003133,0.20317967677977336,0.9278607991431869
1.2935790143914188,0.0366262055924391,0.08605710668940203,0.07490958124499887,0.9483735558622747
0.1579185205742817,0.052159248820336825,0.3419989044872631,0.6583270984655388,0.9427542694574469
2.231746282027446,0.6179050583522949,0.720020796939715,0.058820870297042215,0.9521023667183721
0.5098839252676166,0.10959992656865043,0.5425715680562447,2.2001784249011744,0.9579417995784312
0.2420011243503419,61.58413249210695,0.3163476481904533,0.57067762441775,0.9048100332651821
0.14411625804020012,8.347501595874414,2.014794340227032,0.3586001111092502,0.9128508007267103
0.8836147421485615,0.013505603000578648,0.17374887689725857,0.07405599464860792,0.9493804258845691
0.08227378372366582,0.14840634197972172,0.42834728396311733,3.414448688246903,0.958426218104213
0.2792413712526696,0.3779542512779263,0.7585954336381384,0.5633660125327806,0.9476367655098135
0.15203205512269413,2.925227171019309,1.4217542768923948,0.08215793458212847,0.9140304315453881
0.9266587091453741,18.74941541059792,0.08121496908247183,0.2966776818510323,0.9325032769605189
0.15700643909697595,0.9747286578977652,0.11432032148855509,0.8680521348775279,0.9470537714420245
0.025120300412484902,0.1519724144825934,4.011433922225497,0.15594333804357155,0.9122463161729344
9.535723325700413,3.9477588671369097,1.9684826112975693,0.3447133099538305,0.9520486230251713
0.47799510193922506,0.7779968546900644,0.16907386389441492,0.12337137578376037,0.9473745593925551
0.7850029750731959,0.2511280810488531,0.2136773150330448,1.253072199251991,0.9523446617857126
0.09728811762741801,2.120464395163182,0.2271308363717067,0.06372985932940269,0.9387437122498055
1.2764182800328063,0.82705733558232,0.2509713269827629,0.11825961799412138,0.9510650491855666
1.0943853843351117,0.5936347747260688,13.818615767398336,0.6879270769016075,0.9139403140976634
0.03406640036350146,0.13893946771695537,0.6998280583412428,1.1299377360282832,0.9368876048882231
6.022821787720533,0.08300973485487431,0.5132349708206628,0.3558120547334607,0.9504220185336794
0.7812528740910386,18.964756690190594,0.06255444712222961,0.15512691626045147,0.9321972641582816
5.728193429764216,0.020188366971899088,0.09368192656683026,0.20136563413131522,0.9504284823605773
0.02635600847931838,0.07164103684245873,4.832779749469755,0.6663477259249628,0.9338378981078523
0.43511191260743753,0.27395448015545387,0.623455622639668,0.10829262103353339,0.954350480546127
3.442774361319498,0.047310309887557564,1.1765463324892056,0.13410269245102596,0.954699133267573
1.779652872595398,0.32773533014390144,0.33992339263073196,0.09674801721849079,0.9534255238200278
0.26587584230990485,0.7754414615819741,0.5200674632726603,0.38997638891982983,0.9469569266503156
1.7473009110402515,0.6466696765341503,0.5210177604169516,0.7909467140945052,0.9562141489278979
0.119567376213119,0.45378984064512906,0.09601553331098521,0.49759060510115866,0.9487568437112297
0.18706154519223026,2.2740036366694776,0.5340505573559012,0.23348270749010885,0.948137393514858
2.2800605389225166,1.5906683772703973,1.9448568732062455,0.23709975433578928,0.9577703910027592
0.5133070575469615,0.12209321443825077,1.6551634014013763,0.021364966302988078,0.9275407985218436
0.2542968620999329,0.2043141970582016,0.26966167183157935,0.0891023230975603,0.9511739501983706
2.8512437837370115,0.966386053343061,0.28044140745221896,2.393482788948782,0.9546661546544418
0.9666725116559135,0.3770207716620034,0.06429437274459475,3.8316487469961222,0.9514503987753755
4.573152327626829,0.09782572888527145,0.6180947403351121,0.9596524162997933,0.9535511877531285
5.98605424838256,1.118058983205723,2.504686561001821,0.5626075809516413,0.9558198177154799
0.5445735144050412,0.1028440591931149,1.0014399069339859,1.7032220471329456,0.9497878885155399
0.6077789294798428,0.5242765214606664,2.9012276262300953,0.455599054035007,0.9296286872003923
0.17500199983971484,1.6632475955446095,0.034677147347072765,0.1373318083520365,0.945783330590297
0.035410602735385904,0.15187178987918082,0.08372706126933531,0.6842984828948041,0.9532851131909629
0.5735928658701792,0.07533059004579734,0.2340503097293809,2.4288484906834586,0.9483809647441862
0.10956428710245494,0.1770511160147259,0.06631634105401715,0.6023081774389109,0.9504631918879778
0.2327927204655327,0.5587320076443454,0.115241755197278,2.7168776333570697,0.9522392200377178
1.02893182090749,0.46200712395407634,0.04987532001897956,0.4195838291768482,0.9520755633906166
1.9688415491868807,0.5094193415762512,1.4856649590201307,0.06704511829296558,0.9552545221659303
0.42750945011092517,1.0719077841709028,0.2958060949559121,0.49239349960057177,0.9550165333108492
3.375058156321648,1.0912288980686242,0.2667810383930509,0.2544849122884536,0.9491040077760925
1.2314685129527283,0.8622131078409742,0.07075683078463772,0.06894203196953765,0.9486023251035129
0.2116804688973704,0.7232535012724232,0.48235243168821557,1.2669406830729304,0.9494168591908856
0.54211185786488,0.28666550503647503,0.10862890627582608,0.6024920395891465,0.9553337930506078
0.8009550747941357,0.05148058612738372,0.9858952422664556,0.228706446941436,0.9571168721343223
0.22764480002403129,89.50002690048254,1.5534785424377546,0.7603831355831352,0.9050836223336853
1.0968435863327337,0.0474668471943532,1.6764101302807717,0.5431014482011035,0.9500680912416665
4.817421694345932,0.2793544516115477,0.3351205079458369,0.5295600750006992,0.9532059761361601
0.5194268231591652,0.16591696343617568,1.0725625782185957,2.0127083332477773,0.9518747396980661
0.4465212371362879,0.014648088051691084,0.026952135390711764,9.725152786823985,0.9514423975597457
0.10449640117066608,3.4377131941812986,0.9623794857057227,0.11224132599538815,0.9308124524592769
0.04679522652198564,0.161490746020492,0.20162913756712797,0.4695203248461862,0.9560628571469166
0.1960296698569497,0.22631994036092462,0.19665110760765273,0.21842675859273422,0.9498869779841754
0.19343030598269648,0.12794669108872764,0.13981323779081972,0.10337019796425552,0.947496109883719
12.188884520678275,1.446736785366279,0.6245657677310178,2.9961609993406335,0.9519666895517774
42.963355774816,0.8387545647293448,0.1309556029189811,0.2816535546805213,0.9482628128230983
0.11258533174830497,0.8164567457418647,5.911119567162071,3.4313266030999916,0.943540582071191
2.4125852781414836,1.274125203495428,0.003997015623025257,0.8940748261350319,0.9545199478872405
0.15467032553636823,0.23037564226926352,0.9387275389917044,6.30401480952919,0.9496828369548486
0.24956291548268916,0.08785452132485728,0.8340533906682449,0.5956839768877269,0.9456930567422017
0.6037074713850192,0.50939904026635,7.407537679038482,0.31680965481263446,0.9161242403635257
2.4845829046811714,0.2365912260716507,2.1396292395952137,1.5299609153107625,0.9577447689090154
0.1395048871994035,0.08063147028983365,0.3240713461475035,0.42885052188340006,0.9462861476235946
2.7352652828793556,0.6337356836578588,0.0733948387812388,0.039783698480789886,0.950067482367457
3.237483472420401,0.6109985739352832,0.4157629154774762,2.5823865376052764,0.9547469399843551
0.13178014819186898,0.45351857660221806,2.066245292460297,1.3047238047361802,0.9381976684121511
1.4903442430515632,0.19328627150304936,0.1563751481878989,0.9260745241753617,0.9570182800391762
0.5043246288651526,5.7915332972350315,0.021839608431604565,7.300458839702173,0.9533195984903919
1.3070082215912344,0.49999676676240223,0.7566377394677755,0.22466016336435224,0.9538760648846678
0.16584981634942011,1.1842084684447838,0.2611800080212292,9.581140170851922,0.9492587881000611
0.8081110659150724,0.9629856896924807,0.11368898224324891,1.8976066300329533,0.9406852786366635
0.18521354538664023,0.2156338032600101,0.188316210109267,0.23594869314216022,0.9496894447169817
0.14811968947217047,0.05674506696634958,0.4792475337411902,0.5372168035478786,0.9546025451435591
5.367796626693881,0.4356924511000432,0.276087295565356,12.809285577984694,0.9581806449669855
0.8135511243066426,2.3119485780108198,2.346210764496935,0.14081966125679363,0.9422375558104198
0.9718590294103863,1.0974219299195518,0.020770455960149616,0.8997133596371111,0.9553692367130443
0.6264731962897925,0.03307574873773371,0.10665015419419474,1.7166902995127127,0.9584962373810793
36.82784765130848,0.35982006098029784,0.9927167531553868,0.05989665179086248,0.9500405754453414
0.07539846104462407,0.16523081729171593,0.9989377715946705,0.10004414078040733,0.9256657600869375
0.2147811349754884,0.03280001410497079,1.1686688528682747,0.5282902787315544,0.9468816082871102
0.128032071339713,0.23718809985964623,2.6815211411267974,0.14714527878675135,0.9174458687767808
0.07155010837808035,1.5805179438843742,0.2264725947357648,0.043272606206771584,0.9394384352858169
2.2332465462048017,0.7865472687452452,0.016701666137253025,0.06835614291940129,0.9472352443059892
0.31059551549319087,0.14684160386102085,1.0490294749623965,0.5559898054752002,0.9319197790982281
0.6326967105693949,11.202320583236983,0.055538487247469015,1.678263366601397,0.9507097971145474
2.039619295422615,0.42611214040684753,3.419424661573681,0.7380286444140417,0.9489224308888075
1.4194564835644146,0.4457974119155952,0.26679642439182155,0.06136725372893891,0.9514060756555907
1.371676465933274,0.4201827917294147,0.13022393551402142,10.450676284315493,0.9522781631354241
1.4042498488635875,0.754798436185264,0.0538530470265294,0.6980273485942529,0.9536123348592187
0.1158770481962451,1.332502912727745,6.1494977183234845,0.6338897552587041,0.908495720520938
1.3958147482104741,0.31888164153016824,0.04822018344473674,1.7531279251719596,0.9568991761083245
0.014701181194154271,0.0677568580546184,3.0563950984811177,2.8707098698883624,0.943004574481296
16.87409605643883,0.33634747460296893,0.2766100269589646,0.5422238934958811,0.9483011501045643
0.586520621054022,3.091951445372259,0.06865940994193889,0.03414301165342734,0.9392625677511017
0.20855654221110131,0.5386536807391171,4.281767271619879,2.9953878869720856,0.929631324992241
0.11288082306281425,0.08116388788607465,22.800454117931842,2.3690914666306218,0.9204322375367754
1.2849478571542374,3.4647904673085788,0.2727084782751115,0.1272724920336752,0.9463336039729937
4.180059826645722,2.465402942694304,0.84494778538015,0.38778220248451495,0.9508417478715367
0.22995418175310817,0.6331004518936391,0.33651007595956567,0.3538131454623641,0.9527867168854379
0.07487494339507306,0.3091177054958316,0.624548271228869,0.1301731046767304,0.9374505153869689
0.29806603775196694,0.03136230926078961,0.20285458323929434,0.5692825081334926,0.9548695078209856
0.27821339294006747,0.663149056049426,0.02094672913512207,0.7217110334447593,0.954595327040922
3.206164310022386,0.29945200091854396,0.11881233725486708,0.8051790215538719,0.9542310302279778
0.19262867004990641,0.10385523958725887,0.12058434474552993,1.0050559881892622,0.9468217154666342
0.10092111805457953,1.8992871723543556,0.245411391735343,1.2705679549103601,0.9535868098469674
0.12687071870889782,0.39195012674030116,6.246418021229628,1.4602511582030395,0.9380181290592433
0.19999667208967298,0.5670064374451745,0.4848142742818173,0.35002850179167083,0.95367950782436
242.5643372234952,2.68109443775191,0.19814817343304378,0.6240871128468054,0.9475868053586591
0.6490831200576311,8.68440037653017,0.11130841719872478,2.916953998832173,0.9505653863900824
0.07208107872049219,0.1416884618436042,0.6182090573726668,2.837534158119232,0.9554540684447206
0.26179678869871953,1.531468533434229,0.055728868999818555,0.05384056294836595,0.9410799201225097
0.7222043999864121,0.406856199752623,0.5691922851987317,0.040890636827780096,0.9544655574766403
5.9614713424872665,0.09274508836986277,17.399512799835247,1.966752705345522,0.9463489823045969
10.101617605165803,1.162669248799925,14.560199555042674,0.15028582967988896,0.9584017972158173
0.0351425993170633,0.10442289277586865,1.4224266985330205,0.14622523727532513,0.9164954099593688
1.9967814916107387,0.4750524289425113,11.653835820292384,0.6894359080502711,0.91568676608851
0.12569739034547414,4.707021682984035,0.03098269037401207,2.774056291809114,0.9371822549991582
0.0962569147652033,0.264321099137077,0.5908307672516708,3.588066767505561,0.9601905420803942
1.0328848240152537,0.6929385539804943,1.7030200677258112,0.23934790328208658,0.9489187330118088
